"","quad","year","trackID","area.t1","area.t0","age","allEdge","distEdgeMin","Grazing","Group"
"1","q21",34,25,7.655911,253.1516,1,0,-0.00760650634765625,"No","lb1"
"2","q21",34,26,11.88834,54.7114,1,0,-0.0211868286132812,"No","lb1"
"3","q21",34,27,11.241426,97.23904,1,0,4.01699066162109,"No","lb1"
"4","q21",34,28,1.7822009,23.37817,1,1,-0.018341064453125,"No","lb1"
"5","q21",34,29,29.4352691,223.1304,1,0,11.396354675293,"No","lb1"
"6","q21",34,30,8.033116,81.6972,1,0,19.8242111206055,"No","lb1"
"7","q21",34,31,77.322482,252.1691,1,0,26.8936157226562,"No","lb1"
"8","q21",34,32,10.899255,48.16534,1,0,11.8808288574219,"No","lb1"
"9","q21",34,34,4.111572,33.12457,1,0,3.89619445800781,"No","lb1"
"10","q21",34,35,19.938865,390.1092,1,0,29.1520080566406,"No","lb1"
"11","q21",34,36,5.24146,45.83128,1,0,0.0016021728515625,"No","lb1"
"12","q21",34,37,40.431318,159.8814,1,0,0.00501251220703125,"No","lb1"
"13","q21",34,38,9.276929,34.39502,1,0,30.5252265930176,"No","lb1"
"14","q21",34,39,7.781154,52.11911,1,0,14.3217010498047,"No","lb1"
"15","q21",34,40,168.811552,254.616,1,0,15.8899402618408,"No","lb1"
"16","q21",34,41,44.616714,135.8093,1,0,15.0928239822388,"No","lb1"
"17","q21",34,42,51.954308,124.7607,1,0,8.26448822021484,"No","lb1"
"18","q21",34,43,14.92194,32.78235,1,0,3.19863128662109,"No","lb1"
"19","q21",34,44,9.108979,32.68296,1,0,0.016082763671875,"No","lb1"
"20","q21",35,25,7.085461,7.655911,2,0,2.42677307128906,"No","lb1"
"21","q21",35,26,18.256243,11.88834,2,0,2.01189422607422,"No","lb1"
"22","q21",35,27,23.066996,11.241426,2,0,5.46903228759766,"No","lb1"
"23","q21",35,28,1.850706,1.7822009,2,0,6.14006805419922,"No","lb1"
"24","q21",35,29,14.954692,29.4352691,2,0,5.42708587646484,"No","lb1"
"25","q21",35,30,26.27057,8.033116,2,0,31.5555725097656,"No","lb1"
"26","q21",35,31,67.977399,77.322482,2,0,25.1500701904297,"No","lb1"
"27","q21",35,32,9.687917,10.899255,2,0,11.6327590942383,"No","lb1"
"28","q21",35,34,5.587896,4.111572,2,0,8.49906921386719,"No","lb1"
"29","q21",35,35,30.483112,19.938865,2,0,32.6337509155273,"No","lb1"
"30","q21",35,36,9.971718,5.24146,2,0,4.53775024414062,"No","lb1"
"31","q21",35,37,40.387986,40.431318,2,0,3.98435974121094,"No","lb1"
"32","q21",35,39,7.805309,7.781154,2,0,18.1132888793945,"No","lb1"
"33","q21",35,40,120.217641,168.811552,2,0,14.2330627441406,"No","lb1"
"34","q21",35,41,38.41262,44.616714,2,0,11.419303894043,"No","lb1"
"35","q21",35,42,64.097164,51.954308,2,0,8.19716644287109,"No","lb1"
"36","q21",35,43,3.780334,14.92194,2,0,3.20271301269531,"No","lb1"
"37","q21",35,44,25.09056,9.108979,2,0,3.43227386474609,"No","lb1"
"38","q21",35,46,12.2757,2.687862,1,0,10.3184967041016,"No","lb1"
"39","q21",35,48,3.446849,2.493542,1,0,3.73252105712891,"No","lb1"
"40","q21",36,30,17.00704,26.27057,3,0,27.5186977386475,"No","lb1"
"41","q21",36,31,11.7222,67.977399,3,0,24.3476943969727,"No","lb1"
"42","q21",36,44,22.76054,25.09056,3,0,-0.212532982230186,"No","lb1"
"43","q21",62,49,18.05581,34.08208,1,0,8.07094478607178,"No","lb1"
"44","q21",63,49,20.16332,18.05581,2,0,7.59246444702148,"No","lb1"
"45","q21",64,49,127.9302,20.16332,3,0,9.70650386810303,"No","lb1"
"46","q21",65,49,195.8497,127.9302,4,0,5.78941822052002,"No","lb1"
"47","q21",65,51,104.3322,26.56285,1,0,14.7623748779297,"No","lb1"
"48","q21",66,49,127.1937,195.8497,5,0,4.54795265197754,"No","lb1"
"49","q21",66,52,76.01112,27.5804,1,0,18.6240463256836,"No","lb1"
"50","q21",67,49,81.52602,127.1937,6,0,1.92882430553436,"No","lb1"
"51","q21",67,52,41.02057,76.01112,2,0,15.4322357177734,"No","lb1"
"52","q21",67,53,176.6248,36.5278,1,0,0.0199737548828125,"No","lb1"
"53","q21",67,54,49.97115,29.38654,1,0,-0.0239105224609375,"No","lb1"
"54","q22",34,17,118.11211,243.9997,1,0,5.93463897705078,"No","lb1"
"55","q22",34,18,19.17638,49.14009,1,0,10.6163101196289,"No","lb1"
"56","q22",34,19,55.152396,211.1223,1,0,-0.005126953125,"No","lb1"
"57","q22",34,21,71.10387,218.1765,1,0,0.691983163356781,"No","lb1"
"58","q22",34,26,20.270996,214.0771,1,0,-0.002471923828125,"No","lb1"
"59","q22",34,30,90.671737,780.7264,1,0,0.00215004710480571,"No","lb1"
"60","q22",34,33,276.20195,426.9493,1,0,13.7117080688477,"No","lb1"
"61","q22",34,34,70.94682,104.8395,1,0,23.1681251525879,"No","lb1"
"62","q22",34,35,78.652816,67.577,1,0,3.19390106201172,"No","lb1"
"63","q22",35,17,42.4418773,118.11211,2,0,13.0880889892578,"No","lb1"
"64","q22",35,18,1.905505,19.17638,2,0,15.712043762207,"No","lb1"
"65","q22",35,19,43.2553675,55.152396,2,0,6.52069854736328,"No","lb1"
"66","q22",35,21,44.959886,71.10387,2,0,1.67697048187256,"No","lb1"
"67","q22",35,26,38.176091,20.270996,2,0,4.72239685058594,"No","lb1"
"68","q22",35,30,108.0456064,90.671737,2,0,0.493403911590576,"No","lb1"
"69","q22",35,33,154.213271,276.20195,2,0,11.6658706665039,"No","lb1"
"70","q22",35,34,36.992725,70.94682,2,0,20.7923469543457,"No","lb1"
"71","q22",35,35,41.553268,78.652816,2,0,3.39980316162109,"No","lb1"
"72","q22",36,17,53.15183,42.4418773,3,0,10.1292953491211,"No","lb1"
"73","q22",36,19,13.94232,43.2553675,3,0,7.86756134033203,"No","lb1"
"74","q22",36,21,36.830617,44.959886,3,0,2.69234013557434,"No","lb1"
"75","q22",36,26,7.633999,38.176091,3,0,0.0013580322265625,"No","lb1"
"76","q22",36,30,92.41199,108.0456064,3,0,-0.0930321961641312,"No","lb1"
"77","q22",36,31,60.08549,25.367308,3,0,26.1201095581055,"No","lb1"
"78","q22",36,33,179.59137,154.213271,3,0,13.3005990982056,"No","lb1"
"79","q22",36,34,79.090843,36.992725,3,0,21.9001579284668,"No","lb1"
"80","q22",36,35,67.77819,41.553268,3,0,5.39836120605469,"No","lb1"
"81","q22",37,17,110.33875,53.15183,4,0,9.28286743164062,"No","lb1"
"82","q22",37,19,27.75299,13.94232,4,0,16.9526977539062,"No","lb1"
"83","q22",37,21,30.71607,36.830617,4,0,3.72109222412109,"No","lb1"
"84","q22",37,26,49.95599,7.633999,4,0,1.39664459228516,"No","lb1"
"85","q22",37,30,119.31725,92.41199,4,0,7.00351905822754,"No","lb1"
"86","q22",37,31,102.5135,60.08549,4,0,27.2535247802734,"No","lb1"
"87","q22",37,33,502.3599,179.59137,4,0,16.1010246276855,"No","lb1"
"88","q22",37,34,150.8701,79.090843,4,0,18.8738498687744,"No","lb1"
"89","q22",38,17,57.179829,110.33875,5,0,9.13835144042969,"No","lb1"
"90","q22",38,30,70.960258,119.31725,5,0,5.78422451019287,"No","lb1"
"91","q22",38,31,62.839259,102.5135,5,0,24.6470127105713,"No","lb1"
"92","q22",38,33,306.759057,502.3599,5,0,1.40101623535156,"No","lb1"
"93","q22",38,34,99.312352,150.8701,5,0,18.6536350250244,"No","lb1"
"94","q22",39,17,34.182301,57.179829,6,0,8.79348754882812,"No","lb1"
"95","q22",39,31,4.424993,62.839259,6,0,27.5563049316406,"No","lb1"
"96","q22",39,33,44.06437,306.759057,6,0,3.42569732666016,"No","lb1"
"97","q22",39,34,19.469135,99.312352,6,0,20.0681266784668,"No","lb1"
"98","q22",40,17,39.6209,34.182301,7,0,5.01889801025391,"No","lb1"
"99","q22",40,31,51.01223,4.424993,7,0,32.6179885864258,"No","lb1"
"100","q22",40,33,104.290898,44.06437,7,0,4.61807250976562,"No","lb1"
"101","q22",40,34,60.16981,19.469135,7,0,24.568868637085,"No","lb1"
"102","q22",41,17,106.6981,39.6209,8,0,7.76371002197266,"No","lb1"
"103","q22",41,31,94.58478,51.01223,8,0,30.4765281677246,"No","lb1"
"104","q22",41,33,198.1157,104.290898,8,0,2.53298187255859,"No","lb1"
"105","q22",41,34,51.72686,60.16981,8,0,22.5758094787598,"No","lb1"
"106","q22",42,17,71.44799,106.6981,9,0,4.24574279785156,"No","lb1"
"107","q22",42,31,165.16923,94.58478,9,0,30.5351600646973,"No","lb1"
"108","q22",42,33,179.5592,198.1157,9,0,1.89665222167969,"No","lb1"
"109","q22",42,34,23.93166,51.72686,9,0,26.7877635955811,"No","lb1"
"110","q22",42,38,12.27232,5.077827,1,0,14.7185077667236,"No","lb1"
"111","q22",43,17,142.0142,71.44799,10,0,7.88886260986328,"No","lb1"
"112","q22",43,31,249.81166,165.16923,10,0,21.1454753875732,"No","lb1"
"113","q22",43,33,211.2712,179.5592,10,0,0.579620361328125,"No","lb1"
"114","q22",43,34,41.56282,23.93166,10,0,25.0259399414062,"No","lb1"
"115","q22",43,39,22.64935,32.26218,1,0,20.9753875732422,"No","lb1"
"116","q22",43,40,37.70906,29.2974,1,0,3.75701141357422,"No","lb1"
"117","q22",44,17,129.17421,142.0142,11,0,3.80146789550781,"No","lb1"
"118","q22",44,31,217.1373,249.81166,11,0,18.9778156280518,"No","lb1"
"119","q22",44,33,214.7249,211.2712,11,0,1.90016937255859,"No","lb1"
"120","q22",44,34,34.42622,41.56282,11,0,23.6078872680664,"No","lb1"
"121","q22",44,40,59.35437,37.70906,2,0,4.10321807861328,"No","lb1"
"122","q22",45,17,288.0971,129.17421,12,0,5.74779510498047,"No","lb1"
"123","q22",45,31,253.09253,217.1373,12,0,17.9416904449463,"No","lb1"
"124","q22",45,33,188.6579,214.7249,12,0,0.444602966308594,"No","lb1"
"125","q22",45,40,22.876244,59.35437,3,0,2.78097534179688,"No","lb1"
"126","q22",46,17,180.5035,288.0971,13,0,6.65269470214844,"No","lb1"
"127","q22",46,31,279.78157,253.09253,13,0,19.6654949188232,"No","lb1"
"128","q22",46,33,268.0233,188.6579,13,0,1.33747863769531,"No","lb1"
"129","q22",46,40,65.84423,22.876244,4,0,-0.286491394042969,"No","lb1"
"130","q22",47,17,157.2904,180.5035,14,0,7.93896484375,"No","lb1"
"131","q22",47,31,301.00532,279.78157,14,0,19.267972946167,"No","lb1"
"132","q22",47,33,237.0457,268.0233,14,0,-0.697509765625,"No","lb1"
"133","q22",47,40,107.2353,65.84423,5,0,3.90676116943359,"No","lb1"
"134","q22",47,41,31.9114,27.61364,1,0,5.03554153442383,"No","lb1"
"135","q22",48,17,170.55525,157.2904,15,0,6.41954040527344,"No","lb1"
"136","q22",48,31,358.89412,301.00532,15,0,19.2271938323975,"No","lb1"
"137","q22",48,33,331.388,237.0457,15,0,-0.035430908203125,"No","lb1"
"138","q22",48,40,149.7188,107.2353,6,0,-0.0157394409179688,"No","lb1"
"139","q22",48,41,25.48156,31.9114,2,0,6.78122329711914,"No","lb1"
"140","q22",49,17,169.87986,170.55525,16,0,9.43183135986328,"No","lb1"
"141","q22",49,31,370.10067,358.89412,16,0,16.9301681518555,"No","lb1"
"142","q22",49,33,270.979,331.388,16,0,-0.676116943359375,"No","lb1"
"143","q22",49,40,85.7834,149.7188,7,0,-0.317283630371094,"No","lb1"
"144","q22",49,41,35.18998,25.48156,3,0,6.83342027664185,"No","lb1"
"145","q22",50,17,186.87941,169.87986,17,0,6.30725860595703,"No","lb1"
"146","q22",50,31,436.70859,370.10067,17,0,16.0313091278076,"No","lb1"
"147","q22",50,33,545.1675,270.979,17,0,-0.343482971191406,"No","lb1"
"148","q22",50,41,68.3577122,35.18998,4,0,5.39717102050781,"No","lb1"
"149","q22",51,17,355.731,186.87941,18,0,5.97528839111328,"No","lb1"
"150","q22",51,31,382.180753,436.70859,18,0,15.391809463501,"No","lb1"
"151","q22",51,33,673.0591,545.1675,18,0,-0.161003112792969,"No","lb1"
"152","q22",51,41,55.17668,68.3577122,5,0,5.84966659545898,"No","lb1"
"153","q22",51,46,4.763062,6.401705,1,0,9.89316558837891,"No","lb1"
"154","q22",51,48,3.212259,6.043396,1,0,13.9311904907227,"No","lb1"
"155","q22",51,52,9.655824,4.31814,1,0,18.7953414916992,"No","lb1"
"156","q22",51,63,5.622948,1.597672,1,0,14.2586517333984,"No","lb1"
"157","q22",51,68,24.84946,13.19796,1,1,-0.50857549905777,"No","lb1"
"158","q22",52,17,368.3539,355.731,19,0,3.66512298583984,"No","lb1"
"159","q22",52,31,569.71015,382.180753,19,0,15.7012252807617,"No","lb1"
"160","q22",52,33,662.8988,673.0591,19,0,-0.137413024902344,"No","lb1"
"161","q22",52,41,114.5324,55.17668,6,0,5.96673583984375,"No","lb1"
"162","q22",52,52,33.06839,9.655824,2,0,21.1953353881836,"No","lb1"
"163","q22",52,68,49.48795,24.84946,2,1,-0.0643581002950668,"No","lb1"
"164","q22",52,74,7.292394,5.859862,1,0,6.34738254547119,"No","lb1"
"165","q22",53,17,251.7296,368.3539,20,0,4.08587646484375,"No","lb1"
"166","q22",53,31,524.09763,569.71015,20,0,15.7321929931641,"No","lb1"
"167","q22",53,33,686.129488,662.8988,20,0,0.0104293823242188,"No","lb1"
"168","q22",53,41,110.7239,114.5324,7,0,4.18157863616943,"No","lb1"
"169","q22",53,68,33.76611,49.48795,3,1,-0.142202004790306,"No","lb1"
"170","q22",54,17,474.1143,251.7296,21,0,3.65357971191406,"No","lb1"
"171","q22",54,31,807.4207,524.09763,21,0,15.6289300918579,"No","lb1"
"172","q22",54,33,858.0084,686.129488,21,0,0.008056640625,"No","lb1"
"173","q22",54,41,182.913,110.7239,8,0,3.08153104782104,"No","lb1"
"174","q22",54,68,117.4518,33.76611,4,0,0.0176391527056694,"No","lb1"
"175","q22",55,17,290.0011,474.1143,22,0,3.06755828857422,"No","lb1"
"176","q22",55,31,675.212228,807.4207,22,0,12.0860748291016,"No","lb1"
"177","q22",55,33,577.423903,858.0084,22,0,0.00724029541015625,"No","lb1"
"178","q22",55,41,58.2748,182.913,9,0,1.97573113441467,"No","lb1"
"179","q22",55,68,61.17791,117.4518,5,0,0.00142008962575346,"No","lb1"
"180","q22",56,17,305.5217,290.0011,23,0,3.81806182861328,"No","lb1"
"181","q22",56,31,591.10996,675.212228,23,0,12.5385971069336,"No","lb1"
"182","q22",56,33,824.04389,577.423903,23,0,-0.271311968564987,"No","lb1"
"183","q22",56,41,98.61757,58.2748,10,0,4.04952144622803,"No","lb1"
"184","q22",56,68,93.48129,61.17791,6,0,-0.0641351044178009,"No","lb1"
"185","q22",57,17,262.2368,305.5217,24,0,3.85443115234375,"No","lb1"
"186","q22",57,31,513.50713,591.10996,24,0,15.192985534668,"No","lb1"
"187","q22",57,33,705.49312,824.04389,24,0,-0.323445379734039,"No","lb1"
"188","q22",57,41,123.1192,98.61757,11,0,1.70011627674103,"No","lb1"
"189","q22",57,68,54.06153,93.48129,7,0,0.710836350917816,"No","lb1"
"190","q22",58,17,410.8365,262.2368,25,0,3.27581024169922,"No","lb1"
"191","q22",58,31,730.45766,513.50713,25,0,14.6547632217407,"No","lb1"
"192","q22",58,33,600.43594,705.49312,25,0,-0.265960693359375,"No","lb1"
"193","q22",58,41,118.578,123.1192,12,0,3.22764873504639,"No","lb1"
"194","q22",58,68,86.77477,54.06153,8,0,-0.0994451344013214,"No","lb1"
"195","q22",58,76,40.96672,9.925756,3,1,0.422843933105469,"No","lb1"
"196","q22",59,17,274.100047,410.8365,26,0,2.39464569091797,"No","lb1"
"197","q22",59,31,628.4318,730.45766,26,0,10.6731491088867,"No","lb1"
"198","q22",59,33,596.706,600.43594,26,0,-0.0007476806640625,"No","lb1"
"199","q22",59,41,66.92332,118.578,13,0,4.50391960144043,"No","lb1"
"200","q22",59,68,66.9068,86.77477,9,0,0.00592806981876493,"No","lb1"
"201","q22",59,78,4.143904,20.41358,1,0,20.1202926635742,"No","lb1"
"202","q22",60,17,572.7429,274.100047,27,0,7.52031707763672,"No","lb1"
"203","q22",60,31,823.8215,628.4318,27,0,13.6117572784424,"No","lb1"
"204","q22",60,33,918.52748,596.706,27,0,-0.587272644042969,"No","lb1"
"205","q22",60,41,231.0501,66.92332,14,0,4.70081424713135,"No","lb1"
"206","q22",60,68,216.8127,66.9068,10,0,0.0232260916382074,"No","lb1"
"207","q22",60,78,13.70829,4.143904,2,0,22.5029678344727,"No","lb1"
"208","q22",61,17,483.9839,572.7429,28,0,0.0657272338867188,"No","lb1"
"209","q22",61,31,737.7517,823.8215,28,0,11.0133924484253,"No","lb1"
"210","q22",61,33,880.0881,918.52748,28,0,-0.325506120920181,"No","lb1"
"211","q22",61,41,183.1562,231.0501,15,0,1.27078437805176,"No","lb1"
"212","q22",61,68,159.0122,216.8127,11,0,-0.0816370919346809,"No","lb1"
"213","q22",61,78,3.510551,13.70829,3,0,22.0994491577148,"No","lb1"
"214","q22",64,17,529.7108,373.286,31,0,0.683341979980469,"No","lb1"
"215","q22",64,31,941.7472,821.5795,31,0,12.5574226379395,"No","lb1"
"216","q22",64,33,1251.176,912.2955,31,0,-0.0137176513671875,"No","lb1"
"217","q22",64,41,213.6651,148.8329,18,0,1.32723498344421,"No","lb1"
"218","q22",64,68,187.4948,147.1542,14,0,-0.200606986880302,"No","lb1"
"219","q22",64,80,66.5134,1.781189,1,1,-0.158920288085938,"No","lb1"
"220","q22",64,81,9.32253,21.11737,1,1,0.45458984375,"No","lb1"
"221","q22",64,82,59.89071,90.74361,1,0,0.0447785183787346,"No","lb1"
"222","q22",65,17,699.0759,529.7108,32,0,0.0555343627929688,"No","lb1"
"223","q22",65,31,957.0662,941.7472,32,0,12.9130191802979,"No","lb1"
"224","q22",65,33,1179.25235,1251.176,32,0,-0.655807495117188,"No","lb1"
"225","q22",65,41,134.9491,213.6651,19,0,-0.00284704472869635,"No","lb1"
"226","q22",65,68,99.39525,187.4948,15,0,-0.0370275564491749,"No","lb1"
"227","q22",65,81,125.9316,9.32253,2,1,0.154853820800781,"No","lb1"
"228","q22",65,82,91.02448,59.89071,2,0,-0.42175018787384,"No","lb1"
"229","q22",66,17,495.27609,699.0759,33,0,-0.0897216796875,"No","lb1"
"230","q22",66,31,692.741,957.0662,33,0,2.6927638053894,"No","lb1"
"231","q22",66,33,1017.244,1179.25235,33,0,-0.355348318815231,"No","lb1"
"232","q22",66,41,121.8204,134.9491,20,0,-0.0205108523368835,"No","lb1"
"233","q22",66,68,114.9485,99.39525,16,0,-0.0995254069566727,"No","lb1"
"234","q22",66,81,33.99669,125.9316,3,0,0.162408784031868,"No","lb1"
"235","q22",66,82,77.14977,91.02448,3,0,-0.199417322874069,"No","lb1"
"236","q22",67,17,619.33866,495.27609,34,0,-0.027801513671875,"No","lb1"
"237","q22",67,31,856.776538,692.741,34,0,8.31235790252686,"No","lb1"
"238","q22",67,41,155.6402,121.8204,21,0,-0.0425459966063499,"No","lb1"
"239","q22",67,81,133.7656,33.99669,4,0,-0.187370300292969,"No","lb1"
"240","q22",70,17,776.74191,681.87967,37,0,-0.00115966796875,"No","lb1"
"241","q22",70,31,1018.319,747.9662,37,0,7.07506895065308,"No","lb1"
"242","q22",70,41,152.2676,219.5771,24,0,-0.0467231571674347,"No","lb1"
"243","q22",70,81,137.444,162.708,7,0,-0.297494053840637,"No","lb1"
"244","q22",70,83,699.6624,640.3333,1,0,-0.0401382446289062,"No","lb1"
"245","q22",70,85,223.3282,118.7177,1,0,0.162665873765945,"No","lb1"
"246","q22",70,87,175.4597,91.441,1,0,-0.000351300608599558,"No","lb1"
"247","q22",71,17,749.45454,776.74191,38,0,-0.0293197631835938,"No","lb1"
"248","q22",71,31,787.5174533,1018.319,38,0,4.82971954345703,"No","lb1"
"249","q22",71,41,200.7794,152.2676,25,0,-0.0197919830679893,"No","lb1"
"250","q22",71,81,141.1531,137.444,8,0,0.0937728881835938,"No","lb1"
"251","q22",71,83,534.2074,699.6624,2,0,-0.0964813232421875,"No","lb1"
"252","q22",71,85,78.04079,223.3282,2,0,-0.239922627806664,"No","lb1"
"253","q22",71,87,101.8885,175.4597,2,0,-0.0441439189016819,"No","lb1"
"254","q23",34,28,28.88638,85.25237,1,0,-0.0187219884246588,"No","lb1"
"255","q23",34,30,12.56644,22.08774,1,0,7.04808807373047,"No","lb1"
"256","q23",34,32,40.5136,37.54151,1,0,14.7742614746094,"No","lb1"
"257","q23",34,33,5.160538,28.76366,1,0,15.6595554351807,"No","lb1"
"258","q23",34,34,47.64414,25.44272,1,0,4.81856441497803,"No","lb1"
"259","q23",34,38,23.976725,244.1125,1,0,23.5591659545898,"No","lb1"
"260","q23",34,39,259.729267,510.9113,1,0,9.95691013336182,"No","lb1"
"261","q23",34,40,186.190677,546.1459,1,0,-0.0014495849609375,"No","lb1"
"262","q23",34,43,156.72682,228.5046,1,0,4.68216848373413,"No","lb1"
"263","q23",34,44,135.66298,122.8904,1,0,5.95479488372803,"No","lb1"
"264","q23",34,47,43.78131,51.19901,1,0,10.6577205657959,"No","lb1"
"265","q23",34,48,112.2401,98.96719,1,0,2.03877735137939,"No","lb1"
"266","q23",34,51,47.48632,107.275,1,0,-0.0182195343077183,"No","lb1"
"267","q23",34,54,14.97089,67.82465,1,0,-0.04908761754632,"No","lb1"
"268","q23",35,28,22.09564,28.88638,2,0,0.489433288574219,"No","lb1"
"269","q23",35,30,24.33601,12.56644,2,0,6.20159912109375,"No","lb1"
"270","q23",35,32,64.917946,40.5136,2,0,13.3079147338867,"No","lb1"
"271","q23",35,34,56.798885,47.64414,2,0,3.08838415145874,"No","lb1"
"272","q23",35,38,103.489045,23.976725,2,0,27.67333984375,"No","lb1"
"273","q23",35,39,251.204233,259.729267,2,0,8.23824596405029,"No","lb1"
"274","q23",35,40,265.83071,186.190677,2,0,1.71690368652344,"No","lb1"
"275","q23",35,43,142.39542,156.72682,2,0,3.95200848579407,"No","lb1"
"276","q23",35,44,107.712564,135.66298,2,0,6.46250534057617,"No","lb1"
"277","q23",35,47,4.289197,43.78131,2,0,12.7451171875,"No","lb1"
"278","q23",35,48,111.731749,112.2401,2,0,1.3591023683548,"No","lb1"
"279","q23",35,51,40.55688,47.48632,2,0,7.09600925445557,"No","lb1"
"280","q23",35,54,33.334867,14.97089,2,1,0.114460922777653,"No","lb1"
"281","q23",35,55,43.930877,30.35835,1,0,-0.014312744140625,"No","lb1"
"282","q23",36,29,11.24311,39.51776,3,0,5.7010498046875,"No","lb1"
"283","q23",36,32,21.69445,64.917946,3,0,10.7993469238281,"No","lb1"
"284","q23",36,34,2.632029,56.798885,3,0,0.615233719348907,"No","lb1"
"285","q23",36,38,12.114389,103.489045,3,0,25.8707580566406,"No","lb1"
"286","q23",36,39,126.837608,251.204233,3,0,5.8043270111084,"No","lb1"
"287","q23",36,40,116.381363,265.83071,3,0,0.803329467773438,"No","lb1"
"288","q23",36,43,45.63993,142.39542,3,0,3.84212183952332,"No","lb1"
"289","q23",36,44,59.784124,107.712564,3,0,4.87761354446411,"No","lb1"
"290","q23",36,48,42.674841,111.731749,3,0,-0.00840591825544834,"No","lb1"
"291","q23",36,51,20.98747,40.55688,3,0,8.47635459899902,"No","lb1"
"292","q23",37,29,31.10624,11.24311,4,0,10.5700302124023,"No","lb1"
"293","q23",37,32,53.74404,21.69445,4,0,13.8745193481445,"No","lb1"
"294","q23",37,39,219.19776,126.837608,4,0,5.75103902816772,"No","lb1"
"295","q23",37,40,282.09855,116.381363,4,0,1.63285064697266,"No","lb1"
"296","q23",37,43,82.7643,45.63993,4,0,13.1701459884644,"No","lb1"
"297","q23",37,44,132.86787,59.784124,4,0,4.96858215332031,"No","lb1"
"298","q23",37,47,47.42477,31.19839,4,0,14.0371627807617,"No","lb1"
"299","q23",37,48,124.84394,42.674841,4,0,-0.253007501363754,"No","lb1"
"300","q23",37,51,54.44906,20.98747,4,0,10.3257036209106,"No","lb1"
"301","q23",38,39,152.397538,219.19776,5,0,5.20940637588501,"No","lb1"
"302","q23",38,40,130.14622,282.09855,5,0,15.1015014648438,"No","lb1"
"303","q23",38,43,45.16077,82.7643,5,0,13.3928861618042,"No","lb1"
"304","q23",38,44,102.26799,132.86787,5,0,3.95768189430237,"No","lb1"
"305","q23",38,47,46.85789,47.42477,5,0,11.6141967773438,"No","lb1"
"306","q23",38,48,105.4813,124.84394,5,0,-0.514427661895752,"No","lb1"
"307","q23",38,51,28.15188,54.44906,5,0,9.52562141418457,"No","lb1"
"308","q23",39,40,10.739904,130.14622,6,0,22.0792694091797,"No","lb1"
